filmtv_id;directors;genre;year;nb_comedy_real;nb_drama_real
25898;Alain Robbe-Grillet;1;1973;0;3
25902;Richard J. Lewis;0;2002;0;0
25903;Rod Daniel;0;2002;5;0
25912;Richard Loncraine;1;1982;1;0
25913;Steno;0;1950;2;0
25913;Mario Monicelli;0;1950;2;0
25915;Kevin Lima;0;2003;1;0
25916;Valeria Bruni Tedeschi;0;2003;0;0
25927;Pasquale Squitieri;1;1974;0;1
25930;Robert Siodmak;1;1945;0;1
25933;Harmony Korine;1;1999;0;0
25934;Lowell Sherman;0;1933;0;0
25962;Peter Hall;1;1994;1;0
25963;Roger Young;1;1994;1;1
25966;Guy Ferland;1;1997;0;0
25972;Alfonso Brescia;0;1971;0;0
25977;Alfonso Brescia;0;1973;2;0
25979;Romano Scandariato;0;1973;0;0
25980;Francis Ford Coppola;1;1992;4;8
25983;Edgar Reitz;1;1992;0;18
25984;Edgar Reitz;1;1992;0;18
25985;Edgar Reitz;1;1992;0;18
25986;Edgar Reitz;1;1992;0;18
25987;Edgar Reitz;1;1992;0;18
25988;Edgar Reitz;1;1992;0;18
25989;Edgar Reitz;1;1992;0;18
25990;Edgar Reitz;1;1992;0;18
25991;Edgar Reitz;1;1992;0;18
25992;Edgar Reitz;1;1992;0;18
25993;Edgar Reitz;1;1992;0;18
25994;Edgar Reitz;1;1992;0;18
25995;Edgar Reitz;1;1992;0;18
26006;Julien Duvivier;1;1946;0;4
26010;Nello Rossati;0;1979;2;1
26013;John Huston;1;1949;0;1
26017;Richard Rush;0;1968;0;1
26020;Jean-FranÃ§ois Pouliot;0;2003;0;0
26021;Sauro Scavolini;1;1972;0;0
26023;Martin Campbell;1;2003;0;0
26025;James Cox;1;2003;0;0
26026;Nancy Meyers;0;2003;2;0
26030;Holly Goldberg Sloan;0;1995;0;0
26032;Monte Hellman;1;1971;0;0
26035;Aleksandr P. Dovzenko;1;1930;0;2
26037;Shohei Imamura;1;1968;0;6
26038;Pupi Avati;1;2004;7;10
26039;Claudio BondÃ¬;1;2003;0;0
26040;Siddiq BarmakÂ Â ;1;2003;0;0
26041;Jean-Paul Rappeneau;0;2003;3;0
26044;Ivan Pyryev;0;1939;0;0
26046;Hal Hartley;0;1992;0;1
26060;Isabel Coixet;1;2003;1;0
26061;Carlo Vanzina;0;2004;31;3
26064;Jacques Tati;0;1958;2;0
26066;Theo Anghelopoulos;1;2004;0;9
26067;Francesca Comencini;1;2003;0;2
26068;Anthony Minghella;1;2003;2;0
26070;David Zucker;0;2003;6;0
26071;Luciano Cannito;1;2004;0;0
26073;Rusty Lemorande;1;1992;0;0
26073;Peter Weigl;1;1992;0;0
26081;Mario MattÃ²li;1;1947;13;4
26084;Eric Styles;0;2000;0;0
26085;Matteo Garrone;1;2004;0;4
26087;Peter Webber;1;2003;0;0
26088;David Zucker;0;2003;6;0
26089;Carlo Verdone;0;2004;18;0
26093;Giorgio Bianchi;0;1954;2;3
26094;Camillo Mastrocinque;0;1958;12;1
26098;Mario MattÃ²li;1;1947;13;4
26100;Tim Burton;0;2003;1;0
26101;Silvio Soldini;0;2004;2;3
26102;Roberto AndÃ²;1;2004;0;1
26111;Oswald Bray (Oscar Brazzi);0;1976;0;0
26115;Walter Pisani (Giuseppe Vari);0;1972;0;0
26125;Sergei M. Eisenstein;1;1925;0;0
26126;Jean Renoir;0;1959;4;9
26145;Piero Regnoli;0;1973;0;1
26152;Akira Kurosawa;1;1951;0;5
26174;Aldo Grimaldi;0;1980;4;0
26175;Harold D. Schuster;1;1954;0;0
26180;Joe D'Amato (Aristide Massaccesi);0;1972;0;0
26191;Vasiliy Shukshin;1;1974;0;0
26199;Jacques Rivette;1;1976;0;5
26201;Bruno Barreto;1;1996;2;0
26203;Lucio Gaudino;1;2004;0;0
26204;Giovanni Veronesi;0;2004;5;0
26207;Serafino Murri;0;2004;0;0
26207;Claudio Fausti;0;2004;0;0
26209;John Hamburg;0;2004;1;0
26211;Mario Bianchi;0;1976;2;0
26216;Jacques Rivette;1;1974;0;4
26218;Silvano Agosti;1;2000;0;3
26228;Sergio Castellitto;1;2004;1;0
26229;Yann Samuell;0;2003;0;0
26232;Andrzej Zulawski;1;1981;0;3
26242;Lakshen Sucameli;0;2004;0;0
26243;Sergio Rubini;0;2004;3;3
26244;Per Fly;1;2003;0;0
26245;Marco Ponti;0;2004;1;0
26246;Philippe Le Guay;0;2003;0;0
26266;Anne Riitta Ciccone;1;2001;0;0
26267;Robert Altman;1;2003;10;14
26268;Rob Minkoff;0;2003;2;0
26272;Andrea Adriatico;1;2004;0;0
26318;Robert Parigi;0;2003;0;0
26322;Alfonso Brescia;0;1972;1;0
26324;Paul Schrader;1;1988;0;4
26336;Seijun Suzuki;1;1966;0;3
26337;Carlos Saura Medrano;1;2001;0;0
26339;P. J. Hogan;0;2003;1;0
26340;Mario Martone;1;2004;1;4
26342;Ilaria Borrelli;0;2003;0;0
26343;Bobby Farrelly;0;2003;5;0
26343;Peter Farrelly;0;2003;6;0
26345;Sergio Cabrera;0;1998;1;1
26353;Aki KaurismÃ¤ki;1;1989;2;0
26355;Vittorio De Sisti;0;1975;1;0
26370;Andrew Fleming;0;2003;2;0
26375;Juan Bosch;0;1980;1;0
26378;Jim Wynorski;1;2001;0;0
26385;Otar Iosseliani;0;1989;5;0
26389;Brett Ratner;0;1997;0;0
26391;David Mamet;1;1994;1;0
26392;ArielÂ Zeitoun;1;1993;0;0
26395;J. Lee Thompson;0;1965;2;3
26397;David Grieco;1;2004;0;0
26398;Alex Infascelli;1;2004;0;0
26400;Alejandro Agresti;0;2002;2;0
26401;Raja Gosnell;0;2004;4;0
26404;Michele Massimo Tarantini;0;1982;14;0
26408;Seijun Suzuki;1;1966;0;3
26410;Luna (MarÃ­a LidÃ³n);1;2003;0;0
26411;Pierre Salvadori;0;2003;0;0
26413;Davide Ferrario;0;2003;2;2
26415;Davide Cocchi;0;2004;0;0
26416;Francesco Apolloni;0;2004;1;0
26421;Mario Bianchi;0;1974;0;0
26434;Iciar Bollain;1;2003;0;0
26435;Bille Woodruff;0;2003;0;0
26438;Patty Jenkins;1;2003;0;0
26439;Fenton Bailey;1;2003;0;0
26439;Randy Barbato;1;2003;0;0
26442;Paolo Vari;1;2003;0;0
26442;Antonio Bocola;1;2003;0;0
26443;Manuel GÃ³mez Pereira;0;1997;1;0
26478;ÃgÃºst Gudmundsson;0;2001;0;0
26479;Mike Nichols;1;2003;9;6
26492;Miklos Jancso;1;1974;0;4
26495;Boris Barnet;1;1926;0;0
26495;FÃ«dor Ozep;1;1926;0;0
26497;Alessandro Valori;1;2003;0;0
26498;Fiorella Infascelli;1;2004;1;1
26500;John Boorman;1;2004;2;4
26502;John Hoffman;0;2003;0;0
26503;Audrey Wells;0;2003;0;0
26505;Amos Kollek;1;2003;2;2
26514;Emir Kusturica;0;2004;4;1
26518;Luigi Russo;0;1975;0;0
26526;Jacques Rivette;1;1979;0;7
26527;Paolo Sorrentino;1;2004;0;1
26530;TerryÂ Zwigoff;0;2003;1;0
26531;Olivier Assayas;1;2004;1;3
26532;AgnÃ¨s Jaoui;0;2004;1;0
26534;Hans Weingartner;1;2004;0;0
26537;Lucrecia Martel;1;2004;0;1
26540;Apichatpong Weerasethakul;1;2004;0;0
26543;Andy Cadiff;0;2004;1;0
26544;Giancarlo Bocchi;1;2004;0;0
26545;Michael Tollin;1;2003;1;0
26546;Jean-Luc Godard;1;2004;7;18
26554;Yousry Nasrallah;1;2004;0;0
26560;Vince DiPersio;1;1998;0;0
26563;Rainer Werner Fassbinder;1;1970;0;2
26564;Mark Robson;1;1943;0;0
26565;Mark Robson;1;1944;0;2
26571;Andrea Frazzi;1;2004;0;2
26571;Antonio Frazzi;1;2004;0;2
26572;Faouzi BensaÃ¯di;1;2003;0;0
26584;Robert Wise;1;1944;0;0
26586;Boris Barnet;1;1926;0;0
26586;FÃ«dor Ozep;1;1926;0;0
26587;Kim Ki-duk;1;2001;0;2
26591;Alex Proyas;0;2002;0;0
26592;Massimo Piesco;1;2004;0;0
26592;Giorgio Molteni;1;2004;0;0
26593;Francesco Laudadio;1;2004;3;0
26595;Daniel Burman;1;2004;0;0
26596;Giovanni Fago;1;2004;1;0
26597;Aisling Walsh;1;2003;0;0
26598;Paolo Franchi;1;2003;0;0
26602;Emanuele Crialese;0;1997;0;0
26608;Rob Reiner;0;1984;0;0
26619;Bruce McCulloch;0;1998;0;0
26636;Boris Barnet;1;1926;0;0
26636;FÃ«dor Ozep;1;1926;0;0
26648;Lowell Sherman;0;1933;0;0
26656;Boris Barnet;1;1926;0;0
26656;FÃ«dor Ozep;1;1926;0;0
26666;Jafar Panahi;1;2003;2;1
26667;Dusan Milic;0;2003;0;0
26669;SÃ¶nke Wortmann;1;2003;1;0
26670;Bruno Colella;0;2004;1;1
26670;Leonardo Giuliano;0;2004;0;0
26671;Kim Ki-duk;1;2003;0;4
26671;Kim Ki-duk;1;2003;0;4
26672;Peter Segal;0;2004;5;0
26679;Maurizio Lucidi;0;1981;3;1
26686;Aleksandr Medvedkin;0;1934;0;0
26694;Gaby Dellal;1;2002;0;0
26696;James Lapine;1;1999;1;0
26698;Alex Cox;0;1996;0;1
26699;Alessandro Colizzi;1;2003;0;0
26700;Pjer Zalica;0;2003;0;0
26702;Donald Petrie;0;2004;9;0
26703;Jeff Jensen;1;2002;0;0
26712;John Gray;1;2001;0;2
26714;RenÃ© Cardona jr.;0;1979;0;3
26716;Ute Wieland;0;2000;0;0
26717;Gregg Champion;1;2001;1;0
26721;Jacques Rivette;1;1976;0;5
26725;Fabio Carpi;0;2003;0;1
26734;John Pasquin;0;2001;2;0
26741;Raimondo Del Balzo;1;1974;0;1
26743;Lew Landers;1;1938;0;0
26744;Leigh Jason;0;1938;2;0
26744;Leigh Jason;0;1938;2;0
26749;Danny DeVito;0;2003;3;0
26751;Conor McPherson;0;2003;0;0
26752;Djamshed Usmonov;1;2002;0;0
26753;Carlos Reygadas;1;2002;0;0
26754;Mohamed Asli;0;2004;0;0
26755;Livia Giampalmo;1;2004;0;2
26756;Charles Herman-Wurmfeld;0;2003;1;0
26757;John Crowley;1;2003;0;0
26758;Franck Landron;0;2004;0;0
26762;Russ Meyer;1;1964;2;0
26763;Russ Meyer;1;1965;2;1
26766;Rainer Werner Fassbinder;1;1969;0;0
26779;Christophe HonorÃ©;1;2004;0;0
26782;Sarah Kernochan;0;1998;0;0
26784;Catherine Breillat;1;2004;1;2
26785;Jeff Balsmeyer;0;2003;0;0
26789;George Zaloom;0;2001;0;0
26790;Martyn Friend;1;2003;0;0
26792;Camillo Mastrocinque;0;1962;22;2
26793;David Keating;0;1996;0;0
26796;Dennis Gansel;0;2001;0;0
26803;Russ Meyer;0;1979;3;2
26806;Neal Israel;0;2001;2;0
26809;Peter Markle;1;2002;0;1
26817;John H. Auer;1;1943;0;0
26818;Tim McCanlies;0;1998;0;0
26819;Douglas Barr;0;2003;0;3
26822;Franco Citti;0;1998;0;0
26822;Sergio Citti;0;1998;2;2
26824;Frank Oz;0;2004;6;0
26826;Charles S. Dutton;1;2004;0;0
26828;Gavin Grazer;0;2002;0;0
26832;Wes Anderson;0;1998;1;0
26843;John Jacobsen;1;1999;0;0
26846;Harry Elfont;0;1998;0;0
26846;Deborah Kaplan;0;1998;0;0
26847;Sue Brooks;1;2003;0;0
26848;SÃ©bastien Lifshitz;1;2004;0;2
26852;Sijie Dai;1;2002;0;0
26853;Harald Zwart;0;2003;1;0
26870;Peter O'Fallon;1;2000;0;0
26871;Jeff Tremaine;0;2002;0;0
26872;Andrea Bianchi;0;1978;1;1
26874;Jay Russell;0;2000;0;0
26877;Lars Berg;1;2002;0;0
26882;Christopher B. Stokes;0;2004;0;0
26883;Gavin O'Connor;0;2004;0;1
26884;Bart Freundlich;0;2004;0;1
26895;Mark Joffe;0;1997;1;0
26896;William A. Seiter;0;1934;1;0
26897;Chester Erskine;0;1952;0;0
26898;Jia Zhang-ke;1;2002;0;2
26900;Henry Charr;0;2001;0;0
26902;David Raynr;0;2000;0;0
26904;David Greene;1;1981;0;2
26908;Jonathan Lynn;0;2003;7;0
26909;Boaz Yakin;0;2003;0;3
26911;Sam Weisman;0;2003;5;0
26912;Kevin Smith;0;2004;5;0
26918;Norman Taurog;0;1960;7;2
26924;Robert Luketic;0;2004;1;0
26925;Jeff Schaffer;0;2004;0;0
26926;Jay Chandrasekhar;0;2004;1;0
26931;Tonino De Bernardi;1;2003;0;5
26943;Bill Duke;1;1997;3;0
26950;Chris Ver Wiel;0;2001;0;0
26959;Mauro Ivaldi;0;1976;0;0
26967;Nick Stagliano;1;1999;0;0
26969;Giuseppe Guarino;0;1955;0;0
26981;Mariano Laurenti;0;1973;9;0
26984;Jan Sardi;0;2004;0;0
26985;NiccolÃ² Bongiorno;0;2003;0;0
26988;Barry Levinson;0;2004;9;6
26989;Cheryl Dunye;0;2004;0;0
26990;Dennie Gordon;0;2004;2;0
26991;Peter Howitt;0;2004;2;0
26993;Todd Phillips;0;2004;2;0
26994;Mark Waters;0;2004;3;0
26998;Rafael BaledÃ³n;1;1957;0;0
27001;Charles Chaplin;0;1959;8;5
27002;Mike Robe;1;2001;0;1
27007;Martha Coolidge;0;2004;6;3
27008;Steven Spielberg;0;2004;2;5
27009;Alejandro AmenÃ¡bar;1;2004;0;0
27010;Carlo Mazzacurati;1;2004;3;5
27019;Yves Robert;0;1958;0;0
27021;Mark Rosman;0;2004;0;0
27024;Michael Radford;1;2004;0;6
27026;Guido Chiesa;1;2004;0;3
27027;Wong Kar-wai;1;2004;0;3
27027;Steven Soderbergh;1;2004;4;4
27027;Michelangelo Antonioni;1;2004;1;15
27028;Gianni Amelio;1;2004;1;9
27030;Antonietta De Lillo;1;2004;2;0
27031;Claude Chabrol;1;2004;4;20
27032;Manoel de Oliveira;1;2004;4;15
27033;Spike Lee;0;2004;5;8
27040;Anita Rosenberg;0;1988;0;0
27047;Claire Denis;1;2004;0;5
27048;Arnaud Desplechin;1;2004;0;2
27049;Amos Gitai;1;2004;0;10
27051;Hou Hsiao-hsien;1;2003;0;8
27052;FranÃ§ois Ozon;1;2004;2;3
27053;Michele Placido;1;2004;0;5
27054;Wim Wenders;1;2004;0;15
27055;Mike Leigh;1;2004;3;4
27059;Mira Nair;1;2004;2;3
27060;Marziyeh Meshkini;1;2003;0;0
27063;Todd Solondz;1;2004;1;0
27065;Emile Gaudreault;0;2003;0;0
27069;Aleksandr Sokurov;1;1992;0;4
27070;Kira Muratova;1;1967;0;1
27073;Norma Bailey;1;2000;0;0
27075;Mika KaurismÃ¤ki;0;1998;0;1
27076;Shane Meadows;0;2002;0;1
27077;Gary Winick;0;2004;1;1
27083;Diego Arsuaga;0;2002;0;0
27084;Luke Greenfield;0;2004;1;0
27090;Silvio Amadio;0;1960;0;1
27091;Erich Kobler;0;1954;0;0
27095;Julien Duvivier;1;1954;2;6
27101;Florestano Vancini;0;1963;0;1
27102;Silvio Amadio;1;1975;4;2
27118;Andy Wolk;1;2002;0;1
27121;Wallace Wolodarsky;0;2002;0;0
27125;Ingmar Bergman;1;2003;6;28
27129;Delbert Mann;1;1981;4;3
27140;Jim Jarmusch;0;1983;0;1
27153;Roberto Bianchi Montero;0;1976;5;3
27169;Nando Cicero;0;1982;11;0
27172;Valia Santella;1;2004;0;0
27173;Vincenzo Marra;1;2004;0;1
27174;Eugenio Cappuccio;1;2004;2;0
27178;Cherry Norris;0;2002;0;0
27195;Peter Hewitt;0;2004;3;0
27197;Susanna Tamaro;1;2004;0;0
27198;Chris Koch;0;2003;0;0
27206;Howard Deutch;0;2004;6;1
27207;AndrÃ©s Wood;1;2004;0;0
27209;Giuseppe Piccioni;1;2004;4;2
27210;Sabrina Paravicini;1;2004;0;0
27212;Marcelo PiÃ±eyro;1;2000;0;0
27225;Jeroen Krabbe;1;1998;0;0
27234;Steno;0;1965;34;1
27240;Michael Powell;1;1937;0;1
27241;Josef Von Sternberg;0;1950;0;10
27243;Davide Ferrario;0;2004;3;2
27246;Franco Bertini;0;2004;0;0
27264;Dick Powell;1;1956;0;0
27266;Craig Bolotin;1;1999;0;1
27269;Shainee Gabel;1;2004;0;0
27270;Michael Mayer;1;2004;0;0
27272;Garry Marshall;0;2004;7;1
27273;Fatih Akin;1;2004;0;1
27285;Peter Chelsom;0;2004;3;1
27286;Miguel Hermoso;1;2003;0;0
27303;Paolo Taviani;0;1963;0;1
27303;Vittorio Taviani;0;1963;0;1
27303;Valentino Orsini;0;1963;0;1
27305;Peter Del Monte;1;1987;1;4
27307;Peter Del Monte;1;1970;0;0
27308;Paul Riche (Jean Mamy);1;1943;0;0
27316;Franco Rossi;0;1976;7;4
27317;Luigi Latini de Marchi;0;1973;0;0
27327;Peter Segal;0;1996;2;0
27330;Aleksandr P. Dovzenko;1;1949;0;5
27331;M. Night Shyamalan;1;2004;1;0
27334;Christophe Barratier;0;2004;0;0
27335;Carlo Vanzina;0;2004;31;3
27338;Leander Haussmann;0;1999;0;0
27342;David DeCoteau;0;1993;1;0
27345;Nello Rossati;0;1974;0;1
27348;Boris Barnet;0;1928;0;6
27352;Richard Fleischer;1;1973;1;6
27354;Richard Fleischer;1;1947;0;0
27358;Rawson Marshall Thurber;0;2004;0;0
27360;Daniele Gaglianone;1;2004;0;1
27364;Nick Hurran;0;1998;0;0
27374;Burr Steers;0;2002;0;0
27377;Eytan Fox;1;2004;0;0
27380;Fulvio Ottaviano;0;2004;2;0
27383;Enrico Oldoini;0;2004;13;1
27384;Mikael HÃ¥fstrÃ¶m;1;2003;0;0
27385;Billy Ray;1;2003;0;0
27388;Caroline Link;1;2001;0;0
27396;Abel Ferrara;1;1979;0;0
27397;Alex Zamm;0;2003;1;0
27404;Allan A. Goldstein;1;2001;2;0
27407;HailÃ© Gerima;1;1993;0;0
27414;Michel Poulette;1;1999;0;0
27423;Joshua Marston;1;2004;0;0
27430;Greg Berlanti;0;2000;0;0
27438;Marie-Anne Chazel;0;2004;0;0
27439;Elisabetta Sgarbi;1;2004;0;0
27442;Jacob Aaron Estes;1;2004;0;0
27443;Jeff Nathanson;0;2004;0;0
27445;Alejandro Agresti;1;2004;3;0
27446;Chris Bernard;0;1985;0;0
27456;Roel ReinÃ©;1;2003;0;0
27467;Keenen Ivory Wayans;0;2004;4;0
27469;Chazz Palminteri;1;2004;0;0
27470;Kim Ki-duk;1;2004;0;6
27471;Patrice Leconte;1;2004;4;5
27473;Mike Mitchell;0;2004;1;0
27488;Keenen Ivory Wayans;0;1988;0;0
27500;Sam Miller;1;1999;0;0
27505;Claude Goretta;0;1974;1;0
27518;Tony Bill;1;1997;1;2
27520;Claude Zidi;0;1997;7;0
27524;Gurinder Chadha;0;2004;1;0
27525;Mike Nichols;1;2004;9;7
27531;Mort Nathan;0;2002;0;0
27532;Mick Jackson;0;2002;2;2
27540;Jean-Marie PoirÃ©;0;2001;3;0
27544;Jerry Paris;0;1968;1;0
27547;Neri Parenti;0;2004;30;0
27548;Steven Soderbergh;0;2004;4;4
27549;Massimo Venier;0;2004;4;0
27558;Charles Lamont;0;1951;1;0
27560;Woody Allen;0;2004;30;4
27562;Beeban Kidron;0;2004;2;1
27563;Ken Loach;1;2004;1;11
27564;Joe Roth;0;2004;3;0
27569;Robert-Adrian Pejo;0;2002;0;0
27572;John Forte;0;2000;0;0
27576;Carl Theodor Dreyer;1;1924;1;2
27579;Steven Robman;1;2001;0;0
27593;Ritwik Ghatak;1;1965;0;1
27595;Aleksandr P. Dovzenko;1;1948;0;4
27596;Kira Muratova;1;1989;0;5
27604;Maurice Labro;0;1963;1;0
27612;Abram Room;1;1929;1;0
27616;Ralph Thomas;0;1964;3;2
27622;Pier Francesco Pingitore;0;2004;13;0
27627;Claude Berri;1;1997;0;3
27631;Ilaria Cirino Pomicino;1;2004;0;0
27632;Paulo CÃ©sar Saraceni;1;1962;0;0
27634;Carl Theodor Dreyer;1;1920;0;0
27635;Paddy Breathnach;0;2001;0;0
27637;Seijun Suzuki;1;1965;0;2
27642;Saverio Costanzo;1;2004;0;0
27645;Mauro Bolognini;1;1974;13;13
27651;Nick Hurran;0;2004;1;0
27653;Linda Mendoza;0;2003;0;0
27655;Gianni Amelio;1;1988;1;4
27665;Fernando Di Leo;1;1969;0;0
27667;Tony Giglio;1;2004;0;0
27672;Tim Hunter;1;1986;0;0
27676;Donna Deitch;1;1999;0;0
27694;Mauro Bolognini;1;1973;13;12
27702;Edward Dmytryk;1;1943;0;1
27707;Richard Quine;0;1979;8;1
27709;Roberto Faenza;1;2004;0;4
27711;Martin Scorsese;1;2004;2;11
27712;Nicole Kassell;1;2004;0;0
27714;David Steinberg;0;1983;1;0
27717;Morgan J. Freeman;0;1998;0;0
27718;Fabien Onteniente;0;2000;0;0
27721;Kim Ki-duk;1;1996;0;0
27722;Giorgio Simonelli;1;1949;3;0
27735;Youngyooth Thongkonthun;0;2000;0;0
27741;John Frankenheimer;1;1962;0;1
27743;Nicolas Cage;1;2002;0;0
27745;Georg Wilhelm Pabst;0;1953;0;6
27749;Reuben Leder;1;2003;0;0
27750;Michele Massimo Tarantini;0;1975;0;0
27751;Scott Alexander;0;2000;0;0
27751;Larry Karaszewski;0;2000;0;0
27758;Philippe Monpontet;1;2002;0;0
27763;Pupi Avati;0;2004;7;10
27767;Massimo Franciosa;0;1964;0;1
27767;Mino Guerrini;0;1964;0;0
27767;Giuliano Montaldo;0;1964;0;0
27791;Garry Marshall;0;2004;7;1
27797;Kenji Mizoguchi;1;1952;0;10
27799;Joseph L. Mankiewicz;1;1954;4;4
27804;Vittorio De Sica;1;1962;6;6
27809;Nagisa Oshima;1;1960;0;0
27817;Shohei Imamura;1;1979;0;7
27819;Shohei Imamura;1;1961;0;2
27827;Akira Kurosawa;1;1970;0;9
27830;Bertrand Tavernier;1;1981;1;1
27831;Roberto Rossellini;1;1954;1;8
27835;Akira Kurosawa;1;1957;0;6
27841;Jean-Luc Godard;1;1968;3;8
27843;Jean-Luc Godard;1;1963;2;2
27847;Jean-Luc Godard;1;1967;3;5
27849;Jean-Luc Godard;1;1984;4;14
27851;Brian Skeet;1;1999;1;0
27857;Jay Roach;0;2004;5;0
27858;Stefano Rulli;1;2004;0;0
27859;Stefano Mordini;1;2004;0;0
27860;Wong Kar-wai;1;2004;0;3
27861;Abdellatif Kechiche;1;2003;0;1
27866;Robert Altman;0;1980;3;6
27867;Robert Altman;1;1982;5;6
27868;Robert Altman;1;1983;5;7
27869;Robert Altman;1;1985;5;9
27871;Ingmar Bergman;1;1953;0;6
27874;Robert Bresson;1;1951;0;2
27877;Luis BuÃ±uel;1;1964;1;14
27884;Terence Davies;1;1983;0;0
27885;Terence Davies;1;1995;0;3
27890;Jean Epstein;1;1928;0;1
27901;Hou Hsiao-hsien;1;1983;0;1
27908;Masaki Kobayashi;1;1962;0;2
27910;Joseph Losey;1;1964;1;8
27911;Jean-Pierre Melville;1;1966;0;5
27913;Kenji Mizoguchi;1;1941;0;3
27919;Alexander Mackendrick;0;1949;0;0
27922;Max OphÃ¼ls;1;1937;1;2
27927;Satyajit Ray;1;1955;0;0
27928;Alexander Payne;0;2004;3;0
27930;Clint Eastwood;1;2004;2;5
27932;Michael Reeves;1;1968;0;0
27937;Jean Renoir;1;1933;0;0
27938;Jean Renoir;1;1934;0;1
27940;Jean Renoir;0;1955;2;9
27941;Jean Renoir;1;1959;4;9
27946;Robert Rossen;1;1964;0;6
27950;Humberto Solas;1;1968;0;0
27958;Johnnie To;1;1999;0;0
27971;Andrzej Wajda;1;1982;0;3
27978;Sergey Bondarchuk;1;1967;0;3
27983;Edgar Reitz;1;1984;0;6
27985;Jacques Rivette;1;1971;0;3
27993;Roberto Bianchi Montero;1;1972;4;2
27999;Henri-Georges Clouzot;0;1949;0;3
28000;Henri-Georges Clouzot;1;1960;1;6
28002;Elia Kazan;1;1969;0;13
28013;Preston Sturges;0;1944;4;1
28030;Ernst Lubitsch;1;1918;2;0
28032;Ernst Lubitsch;0;1924;8;3
28034;John Hughes;0;1985;1;0
28036;Ernst Lubitsch;1;1932;14;4
28037;Ernst Lubitsch;0;1933;16;5
28055;Lindsay Anderson;0;1973;0;2
28058;Asia Argento;1;2004;0;1
28060;Vincenzo Verdecchi;1;2004;0;0
28065;Niels Mueller;1;2004;0;0
28066;Ferzan Ãzpetek;1;2005;0;4
28068;Richard Loncraine;1;2003;1;2
28069;Jim Jarmusch;0;1989;2;1
28070;Andrzej Zulawski;1;1984;0;4
28071;Andrzej Zulawski;1;1985;0;5
28072;Andrzej Zulawski;1;1972;0;0
28073;Andrzej Zulawski;1;1991;0;7
28074;Andrzej Zulawski;1;1996;0;8
28081;Bruce Beresford;1;2003;4;8
28097;Giorgio PÃ stina;1;1950;0;0
28099;Luigi Capuano;1;1955;0;2
28100;Gavin Hood;1;1999;0;0
28117;Fritz Lang;1;1949;0;10
28127;David Lean;0;1954;2;4
28128;James Keach;0;2002;1;2
28160;Marcel L'Herbier;1;1928;0;2
28166;Keith Gordon;0;2003;0;2
28176;Larry Clark;1;1998;0;1
28183;Walerian Borowczyk;1;1980;0;1
28188;Augusto Genina;1;1953;0;3
28189;Jerzy Kawalerowicz;1;1971;0;1
28190;Akira Kurosawa;1;1993;0;14
28191;Charles Shyer;1;2004;5;1
28192;Gregory Jacobs;0;2004;0;0
28193;Edgar Reitz;1;2004;0;31
28197;Wes Anderson;0;2004;3;0
28199;Brian Levant;0;2005;6;0
28205;Michel Deville;0;1974;0;1
28211;Terry George;1;2004;0;2
28212;Andy Tennant;0;2005;3;1
28213;Robert GuÃ©diguian;1;2005;4;1
28215;Christian De Sica;0;2005;6;0
28216;Alberto Ferrari;0;2005;0;0
28227;Tassos Boulmetis;1;2003;0;0
28228;Bill Condon;1;2004;0;1
28229;Brad Silberling;0;2004;0;1
28230;Richard Benjamin;0;2003;9;0
28246;Giovanni Veronesi;0;2005;6;0
28263;Kim Ji-woon;0;1998;0;0
28264;Kim Ji-woon;0;2000;1;0
28277;Luciano Salce;0;1984;29;0
28278;Tonino De Bernardi;1;2001;0;3
28280;Shinya Tsukamoto;1;1998;0;3
28285;Frederik Du Chau;0;2005;0;0
28286;Vincenzo Salemme;0;2005;5;0
28287;Ermanno Olmi;0;2005;1;12
28287;Abbas Kiarostami;0;2005;3;6
28287;Ken Loach;0;2005;1;12
28289;Ken Russell;1;1984;1;1
28298;Claude Lelouch;1;1981;7;4
28301;Paul Weitz;0;2004;3;0
28302;Susanne Bier;1;2004;0;1
28305;Alessandro D'Alatri;0;2005;2;2
28311;Takashi Miike;1;1999;1;2
28325;Takashi Miike;1;2002;1;3
28330;Takashi Miike;0;2004;1;4
28347;Kiyoshi Kurosawa;1;1999;0;0
28358;Claude Autant-Lara;0;1949;0;1
28360;Claude Autant-Lara;1;1956;2;3
28363;Jean GrÃ©millon;1;1944;0;2
28366;Mauro Ivaldi;0;1978;2;0
28398;John Cromwell;1;1948;3;8
28401;Jack Clayton;0;1959;0;0
28402;Stanley Kramer;1;1965;1;5
28403;Joseph Ruben;1;1998;0;2
28405;Beppe Cino;0;2004;1;0
28406;Lawrence Guterman;0;2005;1;0
28409;John McNaughton;0;2001;1;1
28413;Colin Higgins;0;1982;2;0
28497;Johnnie To;1;2003;0;1
28499;Patrick Yau;1;1997;0;0
28528;Fruit Chan;1;1997;0;0
28529;Fruit Chan;1;2000;0;1
28531;John Huston;1;1972;1;10
28533;John Cromwell;0;1934;0;1
28534;John Cromwell;1;1951;3;9
28535;John Cromwell;1;1933;0;0
28536;John Cromwell;0;1935;1;2
28538;Edgar Reitz;1;2004;0;31
28539;Edgar Reitz;1;2004;0;31
28540;Edgar Reitz;1;2004;0;31
28541;Edgar Reitz;1;2004;0;31
28542;Edgar Reitz;1;2004;0;31
